iter	Accuracy	MultiClass
6374	0.8925592654	0.3117081116
6375	0.8927039756	0.3116842473
6376	0.8927039756	0.311666152
6377	0.8926908201	0.3116412061
6378	0.8926908201	0.3116296672
6379	0.8927302865	0.3116146335
6380	0.8927039756	0.3115583605
6381	0.8927171311	0.3115459833
6382	0.8927039756	0.3114868503
6383	0.8927039756	0.3114647224
6384	0.8927171311	0.3114502416
6385	0.8927302865	0.3114338186
6386	0.892743442	0.3114086953
6387	0.8927565975	0.3113986439
6388	0.8927697529	0.3113672789
6389	0.8927829084	0.3113346929
6390	0.8927565975	0.3113205618
6391	0.8927565975	0.3113105754
6392	0.8928223748	0.3112950664
6393	0.8927829084	0.3112742561
6394	0.8928618412	0.3112492359
6395	0.8928749967	0.3112319632
6396	0.8928749967	0.3111989229
6397	0.8929013077	0.3111763133
6398	0.8930197069	0.3111508195
6399	0.8930065514	0.3111299127
6400	0.8930197069	0.311115809
6401	0.8930328624	0.3110996155
6402	0.892967085	0.3110828674
6403	0.8930197069	0.3110708533
6404	0.8930460178	0.3110546679
6405	0.8930197069	0.3110244553
6406	0.8930328624	0.3110052044
6407	0.8930328624	0.3109804637
6408	0.8930460178	0.3109667682
6409	0.8930986397	0.3109437257
6410	0.8931512616	0.3109169909
6411	0.8931775726	0.3108925982
6412	0.8931644171	0.310867998
6413	0.8931775726	0.3108384714
6414	0.8932301944	0.3108163079
6415	0.8932038835	0.3107891097
6416	0.8931775726	0.3107545121
6417	0.8931644171	0.3107290844
6418	0.8931381061	0.310703601
6419	0.8931644171	0.3106892408
6420	0.8932038835	0.3106682935
6421	0.8931644171	0.3106449728
6422	0.8931775726	0.3106354678
6423	0.893217039	0.3106100677
6424	0.8932301944	0.3105948776
6425	0.8932433499	0.3105630917
6426	0.8932301944	0.31053815
6427	0.8931775726	0.3105187179
6428	0.8932038835	0.3104870882
6429	0.8932828163	0.3104656641
6430	0.8932565054	0.3104378375
6431	0.893217039	0.3104295653
6432	0.8932565054	0.310407509
6433	0.8932959718	0.310391346
6434	0.8933222827	0.3103757406
6435	0.8932828163	0.3103455698
6436	0.893414371	0.3103098966
6437	0.8933880601	0.3102968733
6438	0.8934538375	0.3102775822
6439	0.8934275265	0.3102584178
6440	0.8934538375	0.3102494207
6441	0.8934538375	0.3102215467
6442	0.8933617492	0.3102012394
6443	0.8933222827	0.3101836615
6444	0.8933354382	0.3101589053
6445	0.8934275265	0.3101325879
6446	0.893414371	0.3101109426
6447	0.8934669929	0.3100920201
6448	0.8934933039	0.3100587875
6449	0.8934538375	0.310036713
6450	0.893440682	0.310009279
6451	0.8934669929	0.3099841008
6452	0.8934669929	0.3099631372
6453	0.8935064593	0.3099388406
6454	0.893440682	0.3099245469
6455	0.8934933039	0.3099060183
6456	0.8935196148	0.309892905
6457	0.8935327703	0.3098701739
6458	0.8935853922	0.3098520725
6459	0.893664325	0.3098340302
6460	0.893664325	0.309808954
6461	0.8936380141	0.3097930191
6462	0.8937037914	0.3097614367
6463	0.8937301023	0.3097436059
6464	0.8937695688	0.3097321814
6465	0.8937037914	0.3097146333
6466	0.8937169469	0.3096654651
6467	0.8937037914	0.3096476684
6468	0.8937432578	0.3096208608
6469	0.8936906359	0.3096060041
6470	0.893664325	0.3095869522
6471	0.893664325	0.3095625956
6472	0.8937301023	0.3095428347
6473	0.8936511695	0.3095207431
6474	0.8936774805	0.3094907887
6475	0.8937169469	0.309473093
6476	0.8936906359	0.3094528085
6477	0.8936511695	0.309410917
6478	0.8937695688	0.3093883118
6479	0.8938485016	0.3093729401
6480	0.8938353461	0.3093538948
6481	0.8938485016	0.3093316215
6482	0.8938616571	0.3092938486
6483	0.8939405899	0.3092585686
6484	0.8939669008	0.3092454869
6485	0.8939537454	0.3092228659
6486	0.8939274344	0.309193267
6487	0.8939405899	0.3091711554
6488	0.8939011235	0.3091426415
6489	0.8939669008	0.3090889526
6490	0.8940063672	0.3090595539
6491	0.8940458337	0.3090306941
6492	0.8939669008	0.3090080565
6493	0.8939800563	0.3089620527
6494	0.8939800563	0.3089032304
6495	0.8939405899	0.3088836423
6496	0.8940195227	0.3088489657
6497	0.8939669008	0.3088358514
6498	0.8940326782	0.3088155058
6499	0.8940589891	0.3087951236
6500	0.8940721446	0.308708474
6501	0.894137922	0.3086932639
6502	0.8941247665	0.3086829931
6503	0.8941905438	0.3086621658
6504	0.8941905438	0.3086385358
6505	0.8942300103	0.3086234738
6506	0.8942826321	0.3086071826
6507	0.8942168548	0.308570461
6508	0.8942563212	0.3085482183
6509	0.8942694767	0.308527934
6510	0.8942957876	0.3085022685
6511	0.8943089431	0.3084754941
6512	0.8943089431	0.3084633555
6513	0.8943484095	0.3084491651
6514	0.8943747204	0.308431963
6515	0.8943878759	0.3084193947
6516	0.8943878759	0.308408525
6517	0.8943747204	0.3083915439
6518	0.8943484095	0.3083653283
6519	0.8943220986	0.3083479463
6520	0.894361565	0.3083340308
6521	0.8943878759	0.3082952227
6522	0.8944141869	0.308275563
6523	0.8944141869	0.308248833
6524	0.8944141869	0.308232647
6525	0.894361565	0.3082173543
6526	0.8943484095	0.308206667
6527	0.8943747204	0.3081924172
6528	0.8944010314	0.3081793207
6529	0.8944404978	0.3081693185
6530	0.8944931197	0.3081554608
6531	0.8945194306	0.3081319129
6532	0.8945062752	0.3081174485
6533	0.8945194306	0.3080948669
6534	0.8944668087	0.3080777346
6535	0.8945457416	0.308062482
6536	0.8945194306	0.3080479947
6537	0.8944931197	0.30801643
6538	0.8945194306	0.3079934261
6539	0.8945325861	0.3079742018
6540	0.8945983635	0.3079531479
6541	0.894558897	0.307917353
6542	0.894585208	0.3078848535
6543	0.8946641408	0.30787401
6544	0.8946115189	0.3078602808
6545	0.8946246744	0.3078443282
6546	0.8946641408	0.3078334692
6547	0.8947036072	0.3078241535
6548	0.8946904518	0.3078166138
6549	0.8947299182	0.3077936768
6550	0.8947562291	0.3077816526
6551	0.8947956955	0.3077511992
6552	0.8947956955	0.3077354738
6553	0.8947693846	0.3077244296
6554	0.8947693846	0.3077059555
6555	0.8947562291	0.3076961745
6556	0.8948220065	0.3076511572
6557	0.894808851	0.3076242913
6558	0.8948746284	0.3076073935
6559	0.8948614729	0.3075860373
6560	0.8949140948	0.3075564104
6561	0.8948877838	0.3075317199
6562	0.8948746284	0.3075204618
6563	0.8948746284	0.3074994858
6564	0.8949535612	0.3074576963
6565	0.8949667167	0.3074230352
6566	0.8949535612	0.3074013143
6567	0.8949667167	0.3073908668
6568	0.8949404057	0.3073612649
6569	0.8949272502	0.3073320694
6570	0.8949404057	0.3073079171
6571	0.8949930276	0.3072897641
6572	0.8949404057	0.307275499
6573	0.8949272502	0.3072598722
6574	0.8949798721	0.307230779
6575	0.8949930276	0.3072056238
6576	0.8949404057	0.307181336
6577	0.8949535612	0.3071656046
6578	0.8949009393	0.3071451151
6579	0.8949667167	0.3071288937
6580	0.8950061831	0.307093919
6581	0.8949798721	0.3070764848
6582	0.8949272502	0.3070589491
6583	0.8949535612	0.3070412855
6584	0.895032494	0.3070285728
6585	0.8950851159	0.307001235
6586	0.8951114268	0.3069557252
6587	0.8951508933	0.3069306266
6588	0.8951772042	0.3069095166
6589	0.8951772042	0.3068935463
6590	0.8951508933	0.3068759041
6591	0.8952166706	0.3068530118
6592	0.8952692925	0.3068330003
6593	0.8953087589	0.3068178956
6594	0.8953350699	0.3067857675
6595	0.8953613808	0.306771535
6596	0.8953482253	0.306741913
6597	0.8953876917	0.3067291163
6598	0.8953350699	0.306709507
6599	0.8953350699	0.3066978564
6600	0.8954008472	0.306668863
6601	0.8954271582	0.3066313539
6602	0.8954140027	0.3066221689
6603	0.8954534691	0.3066109659
6604	0.8954271582	0.3065986495
6605	0.8954666246	0.3065856184
6606	0.89547978	0.3065671992
6607	0.8954271582	0.3065520835
6608	0.8954008472	0.3065294851
6609	0.8954666246	0.3064815264
6610	0.89547978	0.3064616247
6611	0.8955192465	0.3064400765
6612	0.8955455574	0.3064167768
6613	0.8955324019	0.3063987084
6614	0.8955324019	0.3063733565
6615	0.8955455574	0.3063612223
6616	0.8955455574	0.3063413341
6617	0.8955324019	0.3063205816
6618	0.8956244902	0.3062938201
6619	0.8956508012	0.3062827339
6620	0.8956113348	0.306258199
6621	0.8956244902	0.3062348865
6622	0.8956508012	0.3062104185
6623	0.8956508012	0.3061983325
6624	0.8956902676	0.3061677032
6625	0.8956244902	0.3061538946
6626	0.8956639566	0.3061407984
6627	0.8956113348	0.3061216334
6628	0.8956113348	0.3061069101
6629	0.8956376457	0.3060764009
6630	0.8956376457	0.3060600426
6631	0.8956244902	0.3060360526
6632	0.8955981793	0.3060181304
6633	0.8956376457	0.3059888102
6634	0.8956376457	0.3059613998
6635	0.8956376457	0.3059557462
6636	0.8956244902	0.3059467858
6637	0.8956113348	0.3059342021
6638	0.8956376457	0.3059097353
6639	0.8957165785	0.3058837441
6640	0.8956902676	0.3058574228
6641	0.8957428895	0.3058287728
6642	0.8957034231	0.3058092944
6643	0.8956902676	0.3057858482
6644	0.8957692004	0.3057557051
6645	0.8957560449	0.3057378745
6646	0.8957165785	0.3057250878
6647	0.8957823559	0.3057100519
6648	0.8957560449	0.3056962618
6649	0.8957165785	0.3056763692
6650	0.8957165785	0.3056611608
6651	0.895729734	0.3056500005
6652	0.8957692004	0.3056130431
6653	0.8957955114	0.3055951167
6654	0.8957560449	0.3055657704
6655	0.8958218223	0.3055440916
6656	0.8957823559	0.3055295727
6657	0.8958481332	0.3055116208
6658	0.8958481332	0.3055005086
6659	0.8958481332	0.3054633186
6660	0.8958481332	0.3054371498
6661	0.8958218223	0.3054217916
6662	0.8958481332	0.3054048383
6663	0.8958349778	0.305382881
6664	0.8958744442	0.3053687231
6665	0.8958875997	0.3053428797
6666	0.8958612887	0.3053159833
6667	0.8959007551	0.3052992141
6668	0.8958875997	0.305282377
6669	0.8958744442	0.3052386689
6670	0.8958744442	0.3052269607
6671	0.8958744442	0.3051874398
6672	0.8959402215	0.3051727112
6673	0.895953377	0.305157149
6674	0.8959007551	0.305133018
6675	0.895953377	0.3051229318
6676	0.8959665325	0.305109457
6677	0.895979688	0.305094032
6678	0.895979688	0.3050625286
6679	0.895979688	0.3050371908
6680	0.8960191544	0.3050038333
6681	0.8960454653	0.3049844385
6682	0.8960454653	0.3049664231
6683	0.8960059989	0.3049396652
6684	0.8960323098	0.3049226625
6685	0.8960717763	0.3049137985
6686	0.8960586208	0.3049027255
6687	0.8960586208	0.3048757438
6688	0.8960454653	0.3048661712
6689	0.8961112427	0.3048445634
6690	0.8961243981	0.3048263441
6691	0.8960980872	0.3048181658
6692	0.8960980872	0.3047975647
6693	0.8960980872	0.304778902
6694	0.8961507091	0.3047667563
6695	0.8961243981	0.3047579785
6696	0.8961507091	0.3047486659
6697	0.8960849317	0.3047345135
6698	0.8961507091	0.3047106034
6699	0.8961375536	0.3046743079
6700	0.8961638646	0.3046640213
6701	0.8961243981	0.3046399416
6702	0.8960980872	0.3046202024
6703	0.8961243981	0.3045990337
6704	0.8961112427	0.3045803672
6705	0.89617702	0.3045600593
6706	0.8961375536	0.3045416352
6707	0.8961507091	0.3045266685
6708	0.896203331	0.3045230653
6709	0.896203331	0.3044916666
6710	0.8962427974	0.3044495303
6711	0.8962691083	0.3044373426
6712	0.8963085747	0.3044252651
6713	0.8962954193	0.3044171772
6714	0.8963217302	0.3043825503
6715	0.8963875076	0.30435663
6716	0.8963743521	0.3043392811
6717	0.8963875076	0.3043192059
6718	0.896400663	0.3042999911
6719	0.8964532849	0.3042721993
6720	0.896426974	0.3042379626
6721	0.8963611966	0.304226195
6722	0.896400663	0.3042138901
6723	0.896400663	0.3041800419
6724	0.896426974	0.3041469278
6725	0.8963875076	0.304113888
6726	0.8964401294	0.3040743741
6727	0.8965322177	0.3040473974
6728	0.8965322177	0.304033069
6729	0.8965059068	0.3040111987
6730	0.8965059068	0.3039910252
6731	0.8964795959	0.3039750595
6732	0.8964664404	0.3039561353
6733	0.896426974	0.3039318272
6734	0.8964138185	0.3039179985
6735	0.8964401294	0.3038915025
6736	0.8964138185	0.3038830821
6737	0.896426974	0.3038661729
6738	0.8964795959	0.3038341794
6739	0.8964664404	0.3038120267
6740	0.8964664404	0.3037838051
6741	0.8964795959	0.3037616528
6742	0.8965322177	0.3037451832
6743	0.8965848396	0.3037278674
6744	0.8965716842	0.3036777559
6745	0.8966111506	0.3036492635
6746	0.8966637725	0.303639314
6747	0.8967032389	0.3036218896
6748	0.8967558608	0.3035895941
6749	0.8967821717	0.303552491
6750	0.8967953272	0.3035359457
6751	0.8968216381	0.3035173861
6752	0.8967558608	0.3035046865
6753	0.8967821717	0.303494406
6754	0.8967558608	0.3034776954
6755	0.8967690162	0.3034638971
6756	0.8967690162	0.3034480824
6757	0.8968216381	0.3034071059
6758	0.8968216381	0.3033925803
6759	0.8967821717	0.3033699984
6760	0.89687426	0.3033527178
6761	0.8968874155	0.3033299309
6762	0.8969400374	0.3033032666
6763	0.8969268819	0.3032843787
6764	0.8969795038	0.3032691256
6765	0.8969926592	0.3032489401
6766	0.8969531928	0.3032288003
6767	0.8969268819	0.3032002113
6768	0.8969005709	0.3031796804
6769	0.8970058147	0.3031445536
6770	0.8969926592	0.3031103587
6771	0.8970321257	0.3030896857
6772	0.8970058147	0.3030795398
6773	0.8970189702	0.3030594803
6774	0.8970321257	0.3030343111
6775	0.8970058147	0.3030120545
6776	0.8970321257	0.3030039699
6777	0.8970584366	0.3029831111
6778	0.8971373694	0.3029676642
6779	0.8971505249	0.3029516677
6780	0.8971768358	0.3029421881
6781	0.8971899913	0.3029303291
6782	0.8972426132	0.3029085271
6783	0.8972426132	0.3028900098
6784	0.8972031468	0.3028656358
6785	0.8972294577	0.3028394671
6786	0.8972689241	0.3028276879
6787	0.897321546	0.3028000769
6788	0.8972031468	0.3027803851
6789	0.8971768358	0.3027634004
6790	0.8971505249	0.3027480001
6791	0.8971899913	0.3027116351
6792	0.8971373694	0.3026961875
6793	0.8972294577	0.3026695035
6794	0.8972426132	0.3026472895
6795	0.8972820796	0.3026160076
6796	0.897321546	0.3026040536
6797	0.8972952351	0.3025815889
6798	0.897321546	0.3025647422
6799	0.8972952351	0.302539766
6800	0.8973873234	0.3025247804
6801	0.8973873234	0.3025068907
6802	0.8972689241	0.3024851561
6803	0.8972689241	0.3024724993
6804	0.8973610124	0.302455997
6805	0.8973741679	0.3024308037
6806	0.8973741679	0.3024075902
6807	0.8973741679	0.3023986416
6808	0.8973347015	0.3023871518
6809	0.8973610124	0.3023646108
6810	0.8974399453	0.3023410159
6811	0.8974662562	0.3023175125
6812	0.8974794117	0.302283075
6813	0.8975188781	0.3022747086
6814	0.8974662562	0.3022529882
6815	0.8974794117	0.3022414769
6816	0.8975320336	0.3022164503
6817	0.8975188781	0.3021932428
6818	0.8975715	0.3021789554
6819	0.8975978109	0.3021686511
6820	0.8975846555	0.3021626714
6821	0.8975715	0.3021418414
6822	0.8976109664	0.3021256366
6823	0.8976504328	0.3020946712
6824	0.8977162102	0.3020638077
6825	0.8977030547	0.3020527627
6826	0.8977162102	0.3020434672
6827	0.8976898992	0.3020177722
6828	0.8976372773	0.3020046939
6829	0.8976767438	0.3019927949
6830	0.8976767438	0.3019729033
6831	0.8976504328	0.3019575494
6832	0.8976109664	0.3019376544
6833	0.8976635883	0.3019172163
6834	0.8976767438	0.3018960539
6835	0.8976767438	0.3018799439
6836	0.8977030547	0.3018675977
6837	0.8977556766	0.3018512139
6838	0.8977293656	0.3018039602
6839	0.8977556766	0.3017817559
6840	0.8977819875	0.3017651462
6841	0.8978082985	0.3017430068
6842	0.8978346094	0.301717387
6843	0.8977293656	0.3016940007
6844	0.8977819875	0.3016874579
6845	0.8977688321	0.3016735459
6846	0.8977030547	0.301665732
6847	0.8977556766	0.3016466981
6848	0.8977425211	0.3016234563
6849	0.8977688321	0.3016175955
6850	0.8977819875	0.3015964679
6851	0.8978082985	0.3015789566
6852	0.8978477649	0.3015594925
6853	0.8978872313	0.3015371921
6854	0.8979398532	0.3015056293
6855	0.8979398532	0.3014894438
6856	0.8979924751	0.3014645765
6857	0.8979924751	0.3014380132
6858	0.8979661641	0.3014213846
6859	0.8980319415	0.3013940676
6860	0.8980582524	0.3013756341
6861	0.8980319415	0.3013643062
6862	0.8981766517	0.3013256825
6863	0.8981371853	0.3013105122
6864	0.8981108743	0.3012948696
6865	0.8981240298	0.3012785758
6866	0.8980977188	0.3012537277
6867	0.8981240298	0.3012280921
6868	0.8981240298	0.3012091377
6869	0.8981371853	0.3011800184
6870	0.8981898071	0.3011589683
6871	0.8982161181	0.3011490277
6872	0.8981371853	0.3011224466
6873	0.8982161181	0.3011085099
6874	0.8982029626	0.3010638561
6875	0.8982161181	0.3010505955
6876	0.898242429	0.3010304414
6877	0.8981898071	0.3010198055
6878	0.8982292736	0.3009935489
6879	0.89826874	0.3009765675
6880	0.8983608283	0.3009479397
6881	0.8983476728	0.3009211704
6882	0.8983213619	0.3008882818
6883	0.8983476728	0.3008749164
6884	0.8983608283	0.300853371
6885	0.8983871392	0.300823659
6886	0.8984002947	0.3008076208
6887	0.8984792275	0.3007756153
6888	0.8983871392	0.3007532218
6889	0.8984134502	0.3007348474
6890	0.8984002947	0.3007139232
6891	0.8984134502	0.3006892996
6892	0.8984002947	0.3006696276
6893	0.8983345173	0.300650849
6894	0.8984266056	0.3006217509
6895	0.8983476728	0.3006060042
6896	0.8982818954	0.3005811283
6897	0.8982950509	0.3005491195
6898	0.8982950509	0.3005243418
6899	0.8983213619	0.3005035605
6900	0.8983476728	0.3004909767
6901	0.8983082064	0.3004369172
6902	0.8983213619	0.3004152742
6903	0.8983345173	0.3003951095
6904	0.8983345173	0.3003799361
6905	0.8983476728	0.3003475378
6906	0.8982950509	0.3003231982
6907	0.8983213619	0.3003032784
6908	0.8983608283	0.3002810957
6909	0.8984002947	0.3002520836
6910	0.8983213619	0.300233545
6911	0.8983213619	0.3002088656
6912	0.8983082064	0.300186595
6913	0.8982818954	0.3001785231
6914	0.8983476728	0.3001624744
6915	0.8983476728	0.3001508036
6916	0.8983476728	0.3001363471
6917	0.8983476728	0.3001217041
6918	0.8983608283	0.3001081224
6919	0.8983608283	0.3000726516
6920	0.8983476728	0.300060233
6921	0.8983345173	0.3000535712
6922	0.8983739837	0.3000339703
6923	0.8984529166	0.3000212196
6924	0.8984792275	0.3000025559
6925	0.8985055385	0.299987463
6926	0.898466072	0.2999691874
6927	0.8984529166	0.2999472066
6928	0.8984529166	0.299933167
6929	0.898492383	0.2999051574
6930	0.8985055385	0.2998932168
6931	0.8985450049	0.2998777746
6932	0.8985976268	0.2998559169
6933	0.8986239377	0.2998259731
6934	0.8985713158	0.2997995516
6935	0.8985318494	0.2997859599
6936	0.8985318494	0.2997705714
6937	0.8985581603	0.2997579987
6938	0.8985844713	0.2997541015
6939	0.8986239377	0.2997358852
6940	0.8985976268	0.2997212313
6941	0.8986107822	0.2997035985
6942	0.8986634041	0.2996808854
6943	0.8986634041	0.2996631346
6944	0.8987818034	0.2996168694
6945	0.8987554924	0.2996062862
6946	0.8987818034	0.2995943468
6947	0.8988081143	0.2995773395
6948	0.8987818034	0.2995518894
6949	0.8987818034	0.2995435805
6950	0.8987818034	0.2995384228
6951	0.8987818034	0.2995328183
6952	0.8987818034	0.299507423
6953	0.8987949588	0.299478865
6954	0.8988081143	0.2994497543
6955	0.8988212698	0.2994376802
6956	0.8987949588	0.2994226545
6957	0.8988607362	0.2994119721
6958	0.8989002026	0.2993645848
6959	0.8988870471	0.2993449793
6960	0.89896598	0.2993254821
6961	0.8989265135	0.2993173242
6962	0.8989791354	0.2992983811
6963	0.8989791354	0.2992703314
6964	0.8989922909	0.2992534618
6965	0.8990449128	0.2992373397
6966	0.8990054464	0.2992255578
6967	0.8990186018	0.2992019201
6968	0.8990054464	0.2991768106
6969	0.8990054464	0.2991621931
6970	0.8989528245	0.299110818
6971	0.8989791354	0.299104972
6972	0.89896598	0.299080077
6973	0.89896598	0.2990733779
6974	0.8989791354	0.2990555714
6975	0.8990054464	0.2990414428
6976	0.89896598	0.2990186695
6977	0.8989528245	0.2990053682
6978	0.89896598	0.2989977991
6979	0.8990054464	0.2989797092
6980	0.8990317573	0.298951204
6981	0.8990317573	0.298928579
6982	0.8990449128	0.2989000265
6983	0.8990317573	0.2988819661
6984	0.8990449128	0.2988628014
6985	0.8990449128	0.2988464081
6986	0.8990449128	0.298826795
6987	0.8990580683	0.2987997365
6988	0.8990186018	0.2987836824
6989	0.8990580683	0.2987695324
6990	0.8990449128	0.2987444673
6991	0.8991238456	0.298681334
6992	0.8991106901	0.29867428
6993	0.8991238456	0.2986495875
6994	0.8990449128	0.2986362403
6995	0.8990712237	0.2986229242
6996	0.8990449128	0.2986032107
6997	0.8990449128	0.2985937597
6998	0.8990712237	0.2985802623
6999	0.8990449128	0.2985367227
7000	0.8990712237	0.2984979217
7001	0.8990843792	0.2984845271
7002	0.8990975347	0.2984660656
7003	0.899163312	0.2984497526
7004	0.899189623	0.2984238676
7005	0.899189623	0.2983991501
7006	0.8993080222	0.298375967
7007	0.8992948667	0.2983582837
7008	0.8993080222	0.2983431328
7009	0.8993606441	0.2983275284
7010	0.8993080222	0.2982976969
7011	0.8993343331	0.298257719
7012	0.8993211777	0.298221875
7013	0.8993606441	0.2982000648
7014	0.899386955	0.2981828983
7015	0.8993474886	0.2981546091
7016	0.8993343331	0.2981424292
7017	0.8992948667	0.2981341937
7018	0.8992948667	0.2981193852
7019	0.8992817113	0.2981030911
7020	0.8993080222	0.2980791439
7021	0.8993606441	0.2980495297
7022	0.8993343331	0.2980296757
7023	0.8993474886	0.298001065
7024	0.8993606441	0.2979908017
7025	0.8993606441	0.2979692656
7026	0.8993474886	0.2979465537
7027	0.8993737996	0.2979341807
7028	0.8993737996	0.2979132555
7029	0.8994001105	0.2978765684
7030	0.8994527324	0.2978498015
7031	0.8995053543	0.2978206005
7032	0.8994658879	0.297794672
7033	0.8994790433	0.2977759703
7034	0.8994790433	0.2977579154
7035	0.8994395769	0.297726622
7036	0.8995185097	0.2977050561
7037	0.8995711316	0.2976858773
7038	0.8995842871	0.2976701779
7039	0.8995842871	0.2976599182
7040	0.8996500645	0.2976344315
7041	0.8996237535	0.2976127185
7042	0.899610598	0.2975861506
7043	0.8995974426	0.2975707926
7044	0.8995711316	0.2975521332
7045	0.8996632199	0.2974875387
7046	0.8997026863	0.2974778458
7047	0.8997289973	0.2974487905
7048	0.8997421528	0.2974273092
7049	0.8997684637	0.2974180522
7050	0.8998210856	0.2974001537
7051	0.8998868629	0.2973883581
7052	0.899860552	0.2973762081
7053	0.899860552	0.2973622184
7054	0.8998210856	0.2973474531
7055	0.8997684637	0.2973262254
7056	0.8998210856	0.2973034403
7057	0.899860552	0.2972934513
7058	0.8998342411	0.2972609358
7059	0.8999000184	0.297231845
7060	0.8999657958	0.2972058389
7061	0.9000052622	0.2971798242
7062	0.8999263294	0.2971627828
7063	0.8999526403	0.2971475401
7064	0.9000315731	0.2971290584
7065	0.9000710395	0.2971058362
7066	0.900084195	0.2970900313
7067	0.9000578841	0.2970789627
7068	0.9000578841	0.2970488169
7069	0.9000447286	0.2970250226
7070	0.9000973505	0.2970152438
7071	0.9001499724	0.2969841469
7072	0.9001762833	0.2969709303
7073	0.9001894388	0.296948196
7074	0.9002420607	0.2969289853
7075	0.9002420607	0.2969142621
7076	0.9001499724	0.2968947083
7077	0.9001236614	0.296881429
7078	0.9001762833	0.2968655604
7079	0.9001894388	0.2968575115
7080	0.9001368169	0.296832022
7081	0.9001762833	0.2968260089
7082	0.9002289052	0.2968121429
7083	0.9002420607	0.2967993162
7084	0.9002157497	0.2967789765
7085	0.9002289052	0.2967609257
7086	0.9002815271	0.2967388261
7087	0.900334149	0.2967248587
7088	0.9002815271	0.2967071038
7089	0.900334149	0.2966959526
7090	0.900334149	0.2966691417
7091	0.900334149	0.2966453601
7092	0.900334149	0.2966211649
7093	0.9004393927	0.2965989703
7094	0.9004525482	0.2965826268
7095	0.9004657037	0.2965723461
7096	0.9004657037	0.29655303
7097	0.9005183256	0.2965339964
7098	0.900557792	0.2965136042
7099	0.9004393927	0.296486457
7100	0.9004393927	0.2964629049
7101	0.9004262373	0.2964520186
7102	0.9004393927	0.2964254236
7103	0.9004788592	0.2964132692
7104	0.9005051701	0.296402659
7105	0.900557792	0.2963943923
7106	0.9005709475	0.2963683752
7107	0.9005709475	0.2963530885
7108	0.9005972584	0.2963355073
7109	0.9005051701	0.2963149871
7110	0.900557792	0.2962918502
7111	0.9006367248	0.2962598319
7112	0.9006761912	0.2962343051
7113	0.9006893467	0.296198872
7114	0.9007551241	0.2961870149
7115	0.9007025022	0.2961640553
7116	0.9006893467	0.2961359905
7117	0.9006367248	0.2961286432
7118	0.9006893467	0.2961170771
7119	0.9007025022	0.296106402
7120	0.9007288131	0.2960896425
7121	0.9007682795	0.2960578157
7122	0.9007682795	0.2960278012
7123	0.9007551241	0.2960047373
7124	0.9007288131	0.2959887588
7125	0.9007156576	0.2959684495
7126	0.9007025022	0.2959473672
7127	0.9007156576	0.2959186011
7128	0.9007025022	0.2959004383
7129	0.9006761912	0.2958808648
7130	0.9006630358	0.2958616392
7131	0.9007551241	0.2958414704
7132	0.9007682795	0.2958317593
7133	0.9007551241	0.2957849412
7134	0.9007156576	0.2957713571
7135	0.9007945905	0.2957503223
7136	0.9007288131	0.295720928
7137	0.9007156576	0.2957045044
7138	0.9007945905	0.2956742175
7139	0.9008209014	0.2956490009
7140	0.9007945905	0.2956391597
7141	0.9008603678	0.2956072909
7142	0.9008735233	0.2955898416
7143	0.9008472124	0.2955680101
7144	0.9008472124	0.2955475123
7145	0.9008209014	0.2955343647
7146	0.9008340569	0.2955192005
7147	0.9008209014	0.2954955489
7148	0.9008735233	0.2954874778
7149	0.9008866788	0.2954765734
7150	0.9009393007	0.2954471223
7151	0.9010708554	0.2954270611
7152	0.9010576999	0.2954023279
7153	0.9010445444	0.2953818346
7154	0.901031389	0.2953571812
7155	0.9010576999	0.2953332246
7156	0.9010840108	0.2952937458
7157	0.9011103218	0.2952758753
7158	0.9011366327	0.2952650074
7159	0.9011366327	0.2952407634
7160	0.9011892546	0.2952174577
7161	0.9012155656	0.2951776315
7162	0.901255032	0.29516548
7163	0.9012418765	0.2951586328
7164	0.9011366327	0.2951257019
7165	0.9011497882	0.2951041541
7166	0.9011103218	0.2950808437
7167	0.9011103218	0.2950571708
7168	0.9011366327	0.2950442674
7169	0.9011892546	0.2950296472
7170	0.9012024101	0.2950080565
7171	0.9012024101	0.294991735
7172	0.9011629437	0.2949694272
7173	0.9012024101	0.2949533367
7174	0.9012681874	0.2949378793
7175	0.9012813429	0.2949252857
7176	0.9013339648	0.2949149338
7177	0.9013208093	0.2949057388
7178	0.901255032	0.2948687692
7179	0.9012813429	0.2948584533
7180	0.9013208093	0.2948350121
7181	0.9012813429	0.2948092961
7182	0.9013208093	0.2947817967
7183	0.9013602757	0.2947597905
7184	0.9013602757	0.2947509174
7185	0.9014128976	0.2947416759
7186	0.901452364	0.2947179941
7187	0.9014918305	0.2947018001
7188	0.9015049859	0.2946916137
7189	0.9015049859	0.2946448087
7190	0.9015312969	0.2946269471
7191	0.9015707633	0.2946097796
7192	0.9015576078	0.2945812567
7193	0.9015970742	0.294558459
7194	0.9016102297	0.2945374262
7195	0.9016760071	0.2945035785
7196	0.9016365406	0.2944904142
7197	0.9016496961	0.2944647581
7198	0.9016628516	0.2944540469
7199	0.9017154735	0.294442349
7200	0.9017549399	0.2944258514
7201	0.9017812508	0.2943983065
7202	0.9017417844	0.2943795144
7203	0.9017154735	0.2943567627
7204	0.9017812508	0.2943465364
7205	0.9018470282	0.2943288434
