iter	Passed	Remaining
2961	489758	833019
2962	489863	832751
2963	489976	832497
2964	490142	832333
2965	490262	832090
2966	490388	831859
2967	490515	831629
2968	490654	831419
2969	490784	831193
2970	490896	830937
2971	491032	830723
2972	491168	830508
2973	491294	830278
2974	491389	829994
2975	491516	829765
2976	491640	829529
2977	491761	829290
2978	491908	829094
2979	492040	828873
2980	492157	828628
2981	492302	828428
2982	492416	828177
2983	492539	827942
2984	492662	827705
2985	492798	827492
2986	492957	827317
2987	493090	827099
2988	493217	826869
2989	493357	826662
2990	493492	826448
2991	493625	826228
2992	493735	825972
2993	493883	825777
2994	493997	825529
2995	494121	825295
2996	494247	825065
2997	494394	824870
2998	494560	824707
2999	494712	824521
3000	494852	824315
3001	495000	824121
3002	495113	823870
3003	495256	823668
3004	495374	823426
3005	495520	823229
3006	495626	822966
3007	495770	822768
3008	495896	822538
3009	496014	822295
3010	496124	822040
3011	496242	821798
3012	496365	821564
3013	496484	821325
3014	496612	821098
3015	496745	820881
3016	496865	820643
3017	496971	820382
3018	497081	820127
3019	497194	819876
3020	497304	819622
3021	497436	819403
3022	497548	819152
3023	497670	818917
3024	497814	818719
3025	497943	818496
3026	498075	818278
3027	498198	818045
3028	498316	817804
3029	498482	817643
3030	498597	817397
3031	498729	817179
3032	498845	816935
3033	498984	816728
3034	499089	816468
3035	499215	816239
3036	499342	816014
3037	499472	815794
3038	499590	815553
3039	499724	815340
3040	499848	815110
3041	499991	814910
3042	500128	814701
3043	500265	814492
3044	500372	814235
3045	500504	814017
3046	500624	813782
3047	500758	813568
3048	500908	813381
3049	501044	813169
3050	501164	812934
3051	501296	812717
3052	501418	812484
3053	501540	812253
3054	501652	812004
3055	501790	811797
3056	501921	811579
3057	502043	811346
3058	502167	811117
3059	502277	810867
3060	502389	810617
3061	502524	810406
3062	502664	810204
3063	502828	810040
3064	502964	809830
3065	503102	809623
3066	503238	809415
3067	503366	809193
3068	503484	808954
3069	503617	808740
3070	503745	808518
3071	503891	808325
3072	504030	808122
3073	504130	807855
3074	504253	807626
3075	504361	807371
3076	504483	807140
3077	504631	806951
3078	504776	806756
3079	504918	806558
3080	505066	806368
3081	505180	806125
3082	505294	805882
3083	505418	805654
3084	505540	805423
3085	505669	805203
3086	505792	804974
3087	505935	804778
3088	506046	804529
3089	506159	804285
3090	506289	804068
3091	506428	803864
3092	506549	803633
3093	506680	803418
3094	506820	803215
3095	506958	803012
3096	507106	802823
3097	507221	802581
3098	507333	802337
3099	507481	802147
3100	507621	801947
3101	507743	801717
3102	507866	801488
3103	508002	801281
3104	508118	801043
3105	508235	800806
3106	508338	800547
3107	508459	800317
3108	508581	800086
3109	508715	799877
3110	508838	799650
3111	508967	799432
3112	509084	799195
3113	509218	798986
3114	509335	798749
3115	509463	798529
3116	509593	798313
3117	509721	798094
3118	509844	797868
3119	509993	797682
3120	510134	797483
3121	510263	797266
3122	510374	797021
3123	510504	796805
3124	510613	796556
3125	510741	796338
3126	510852	796092
3127	510955	795835
3128	511072	795600
3129	511195	795374
3130	511330	795167
3131	511472	794970
3132	511599	794751
3133	511733	794542
3134	511868	794335
3135	512009	794137
3136	512116	793886
3137	512255	793685
3138	512389	793477
3139	512540	793294
3140	512664	793071
3141	512795	792857
3142	512922	792639
3143	513053	792426
3144	513179	792205
3145	513315	792001
3146	513456	791802
3147	513597	791606
3148	513712	791368
3149	513843	791156
3150	513967	790932
3151	514085	790700
3152	514207	790474
3153	514356	790289
3154	514483	790069
3155	514590	789821
3156	514707	789587
3157	514811	789333
3158	514948	789130
3159	515082	788924
3160	515191	788678
3161	515316	788457
3162	515432	788221
3163	515587	788047
3164	515708	787819
3165	515815	787572
3166	515940	787351
3167	516051	787108
3168	516178	786891
3169	516312	786684
3170	516428	786449
3171	516563	786245
3172	516657	785977
3173	516774	785744
3174	516916	785549
3175	517059	785357
3176	517191	785147
3177	517316	784927
3178	517433	784695
3179	517580	784508
3180	517682	784254
3181	517788	784006
3182	517916	783790
3183	518029	783552
3184	518146	783320
3185	518275	783106
3186	518398	782884
3187	518526	782668
3188	518669	782476
3189	518788	782248
3190	518935	782062
3191	519066	781852
3192	519174	781607
3193	519308	781402
3194	519418	781159
3195	519545	780943
3196	519662	780713
3197	519786	780492
3198	519928	780298
3199	520049	780074
3200	520193	779884
3201	520347	779709
3202	520509	779546
3203	520617	779301
3204	520756	779104
3205	520885	778891
3206	521030	778702
3207	521147	778471
3208	521255	778228
3209	521385	778017
3210	521526	777823
3211	521641	777589
3212	521770	777378
3213	521905	777175
3214	522037	776966
3215	522176	776769
3216	522332	776598
3217	522491	776430
3218	522639	776246
3219	522766	776031
3220	522891	775814
3221	523013	775592
3222	523121	775349
3223	523233	775112
3224	523373	774917
3225	523512	774721
3226	523651	774523
3227	523789	774326
3228	523909	774100
3229	524031	773879
3230	524158	773665
3231	524278	773441
3232	524396	773213
3233	524504	772971
3234	524628	772752
3235	524740	772516
3236	524888	772333
3237	525003	772102
3238	525131	771889
3239	525264	771684
3240	525394	771475
3241	525512	771248
3242	525626	771015
3243	525757	770809
3244	525879	770588
3245	526045	770431
3246	526189	770242
3247	526321	770037
3248	526462	769843
3249	526598	769643
3250	526732	769441
3251	526874	769249
3252	527022	769067
3253	527154	768860
3254	527289	768660
3255	527416	768446
3256	527530	768215
3257	527659	768004
3258	527805	767820
3259	527943	767623
3260	528083	767429
3261	528200	767202
3262	528324	766985
3263	528459	766783
3264	528597	766587
3265	528733	766388
3266	528875	766197
3267	528978	765950
3268	529107	765740
3269	529219	765507
3270	529333	765276
3271	529468	765075
3272	529587	764851
3273	529705	764627
3274	529830	764411
3275	529966	764213
3276	530093	764000
3277	530209	763773
3278	530335	763559
3279	530454	763336
3280	530591	763140
3281	530745	762966
3282	530923	762828
3283	531054	762622
3284	531233	762486
3285	531365	762281
3286	531494	762072
3287	531609	761844
3288	531720	761609
3289	531857	761413
3290	531982	761198
3291	532115	760996
3292	532265	760817
3293	532401	760620
3294	532540	760425
3295	532689	760245
3296	532820	760041
3297	532943	759824
3298	533092	759644
3299	533204	759412
3300	533347	759224
3301	533489	759035
3302	533643	758863
3303	533770	758651
3304	533903	758450
3305	534010	758210
3306	534128	757987
3307	534244	757761
3308	534399	757591
3309	534512	757360
3310	534632	757140
3311	534736	756897
3312	534843	756659
3313	534972	756451
3314	535111	756258
3315	535242	756054
3316	535380	755859
3317	535482	755614
3318	535614	755412
3319	535723	755176
3320	535847	754961
3321	535957	754729
3322	536085	754520
3323	536220	754321
3324	536350	754116
3325	536480	753911
3326	536609	753705
3327	536754	753521
3328	536875	753302
3329	536996	753084
3330	537139	752897
3331	537291	752723
3332	537427	752527
3333	537546	752306
3334	537681	752108
3335	537824	751922
3336	537976	751747
3337	538100	751534
3338	538224	751321
3339	538338	751095
3340	538442	750854
3341	538545	750611
3342	538659	750385
3343	538796	750189
3344	538930	749991
3345	539056	749781
3346	539178	749565
3347	539293	749340
3348	539429	749144
3349	539572	748959
3350	539699	748750
3351	539814	748525
3352	539938	748313
3353	540062	748101
3354	540190	747894
3355	540324	747696
3356	540451	747488
3357	540580	747281
3358	540704	747069
3359	540822	746850
3360	540953	746647
3361	541076	746434
3362	541186	746203
3363	541307	745987
3364	541447	745797
3365	541579	745596
3366	541707	745391
3367	541814	745155
3368	541929	744931
3369	542035	744695
3370	542147	744468
3371	542272	744257
3372	542399	744050
3373	542520	743835
3374	542650	743632
3375	542789	743442
3376	542922	743243
3377	543053	743041
3378	543186	742842
3379	543313	742635
3380	543431	742416
3381	543560	742212
3382	543689	742007
3383	543815	741799
3384	543950	741604
3385	544073	741392
3386	544202	741188
3387	544334	740988
3388	544451	740769
3389	544594	740584
3390	544713	740366
3391	544832	740149
3392	544970	739959
3393	545088	739740
3394	545197	739509
3395	545323	739302
3396	545447	739091
3397	545578	738891
3398	545702	738681
3399	545840	738489
3400	545943	738251
3401	546066	738040
3402	546207	737854
3403	546322	737631
3404	546439	737412
3405	546554	737190
3406	546665	736963
3407	546778	736738
3408	546884	736505
3409	547004	736290
3410	547119	736069
3411	547233	735846
3412	547369	735653
3413	547498	735450
3414	547613	735229
3415	547735	735016
3416	547850	734795
3417	547993	734612
3418	548132	734424
3419	548251	734208
3420	548370	733992
3421	548477	733761
3422	548628	733587
3423	548754	733382
3424	548889	733188
3425	549036	733009
3426	549156	732796
3427	549280	732587
3428	549411	732388
3429	549534	732178
3430	549649	731958
3431	549769	731744
3432	549896	731539
3433	550016	731327
3434	550141	731120
3435	550252	730893
3436	550370	730678
3437	550520	730504
3438	550659	730316
3439	550766	730085
3440	550889	729877
3441	551027	729687
3442	551157	729487
3443	551290	729290
3444	551430	729104
3445	551561	728906
3446	551688	728702
3447	551823	728509
3448	551933	728282
3449	552039	728052
3450	552166	727848
3451	552294	727646
3452	552437	727464
3453	552566	727263
3454	552681	727043
3455	552815	726850
3456	552960	726670
3457	553077	726454
3458	553214	726264
3459	553366	726093
3460	553505	725905
3461	553629	725698
3462	553744	725480
3463	553869	725274
3464	553975	725044
3465	554107	724848
3466	554256	724674
3467	554421	724520
3468	554556	724327
3469	554655	724088
3470	554779	723882
3471	554882	723649
3472	554996	723428
3473	555119	723221
3474	555251	723025
3475	555358	722796
3476	555461	722563
3477	555574	722343
3478	555693	722130
3479	555815	721921
3480	555910	721677
3481	556081	721532
3482	556198	721317
3483	556320	721109
3484	556456	720918
3485	556580	720713
3486	556704	720506
3487	556827	720300
3488	556968	720115
3489	557092	719910
3490	557219	719708
3491	557334	719491
3492	557444	719268
3493	557586	719085
3494	557733	718910
3495	557855	718702
3496	557974	718489
3497	558095	718281
3498	558204	718056
3499	558324	717845
3500	558459	717654
3501	558595	717464
3502	558725	717267
3503	558853	717068
3504	558981	716868
3505	559120	716681
3506	559226	716454
3507	559367	716270
3508	559452	716016
3509	559557	715787
3510	559655	715549
3511	559782	715348
3512	559897	715132
3513	560019	714925
3514	560141	714718
3515	560237	714478
3516	560370	714285
3517	560487	714072
3518	560621	713880
3519	560759	713694
3520	560860	713460
3521	560997	713272
3522	561135	713085
3523	561246	712866
3524	561354	712641
3525	561478	712437
3526	561623	712260
3527	561743	712050
3528	561859	711837
3529	562006	711662
3530	562146	711478
3531	562288	711297
3532	562401	711080
3533	562519	710868
3534	562642	710664
3535	562819	710528
3536	562947	710329
3537	563072	710127
3538	563184	709908
3539	563303	709698
3540	563402	709463
3541	563515	709247
3542	563662	709072
3543	563777	708858
3544	563902	708656
3545	564035	708463
3546	564142	708239
3547	564274	708046
3548	564426	707878
3549	564541	707664
3550	564655	707448
3551	564760	707222
3552	564867	706998
3553	565010	706819
3554	565149	706635
3555	565286	706448
3556	565441	706284
3557	565567	706084
3558	565694	705886
3559	565826	705693
3560	565959	705502
3561	566084	705300
3562	566219	705111
3563	566364	704936
3564	566485	704730
3565	566634	704558
3566	566740	704334
3567	566888	704161
3568	567012	703959
3569	567141	703764
3570	567242	703533
3571	567363	703327
3572	567514	703158
3573	567631	702947
3574	567758	702750
3575	567880	702546
3576	567989	702324
3577	568096	702102
3578	568209	701887
3579	568342	701696
3580	568480	701512
3581	568626	701337
3582	568776	701168
3583	568910	700978
3584	569029	700770
3585	569144	700558
3586	569254	700340
3587	569405	700172
3588	569526	699966
3589	569659	699776
3590	569790	699584
3591	569909	699377
3592	570026	699167
3593	570137	698949
3594	570232	698713
3595	570340	698492
3596	570446	698269
3597	570590	698093
3598	570724	697904
3599	570858	697715
3600	570983	697516
3601	571113	697322
3602	571244	697130
3603	571372	696935
3604	571489	696726
3605	571592	696499
3606	571705	696286
3607	571838	696096
3608	571971	695906
3609	572084	695692
3610	572188	695467
3611	572297	695249
3612	572434	695065
3613	572543	694846
3614	572665	694643
3615	572794	694449
3616	572928	694261
3617	573065	694078
3618	573173	693858
3619	573283	693641
3620	573400	693433
3621	573518	693225
3622	573628	693008
3623	573743	692798
3624	573864	692595
3625	573979	692384
3626	574103	692184
3627	574207	691960
3628	574330	691760
3629	574468	691577
3630	574578	691361
3631	574690	691147
3632	574819	690954
3633	574934	690743
3634	575051	690536
3635	575175	690336
3636	575297	690135
3637	575427	689943
3638	575550	689743
3639	575652	689518
3640	575784	689328
3641	575907	689127
3642	576002	688894
3643	576137	688709
3644	576250	688497
3645	576376	688300
3646	576498	688098
3647	576627	687906
3648	576762	687721
3649	576896	687533
3650	577012	687325
3651	577161	687157
3652	577282	686954
3653	577397	686746
3654	577520	686545
3655	577658	686364
3656	577788	686173
3657	577891	685950
3658	578006	685741
3659	578138	685551
3660	578275	685369
3661	578415	685189
3662	578547	685001
3663	578689	684824
3664	578808	684620
3665	578964	684460
3666	579083	684256
3667	579222	684076
3668	579335	683865
3669	579462	683670
3670	579594	683483
3671	579713	683278
3672	579828	683070
3673	579941	682860
3674	580063	682659
3675	580192	682468
3676	580301	682252
3677	580445	682078
3678	580560	681870
3679	580687	681676
3680	580819	681488
3681	580940	681287
3682	581084	681114
3683	581210	680918
3684	581333	680720
3685	581447	680511
3686	581592	680338
3687	581723	680149
3688	581837	679940
3689	581964	679747
3690	582093	679556
3691	582210	679350
3692	582324	679141
3693	582463	678962
3694	582596	678776
3695	582702	678558
3696	582809	678341
3697	582911	678119
3698	583040	677928
3699	583154	677720
3700	583279	677524
3701	583412	677338
3702	583542	677148
3703	583688	676978
3704	583826	676797
3705	583946	676596
3706	584087	676420
3707	584212	676224
3708	584356	676050
3709	584473	675846
3710	584604	675658
3711	584717	675448
3712	584835	675246
3713	584980	675074
3714	585090	674862
3715	585213	674664
3716	585338	674470
3717	585468	674280
3718	585600	674093
3719	585726	673900
3720	585845	673698
3721	585980	673515
3722	586114	673331
3723	586246	673144
3724	586350	672925
3725	586457	672710
3726	586580	672514
3727	586690	672302
3728	586818	672110
3729	586950	671924
3730	587073	671727
3731	587206	671543
3732	587323	671339
3733	587439	671134
3734	587546	670919
3735	587666	670719
3736	587785	670518
3737	587932	670349
3738	588055	670153
3739	588183	669963
3740	588303	669763
3741	588428	669569
3742	588564	669387
3743	588712	669219
3744	588849	669039
3745	588962	668831
3746	589088	668640
3747	589233	668468
3748	589383	668302
3749	589514	668116
3750	589666	667953
3751	589776	667742
3752	589900	667547
3753	590042	667373
3754	590147	667157
3755	590248	666936
3756	590376	666746
3757	590489	666539
3758	590602	666332
3759	590707	666117
3760	590823	665913
3761	590956	665729
3762	591090	665545
3763	591224	665363
3764	591368	665190
3765	591485	664988
3766	591630	664818
3767	591758	664628
3768	591880	664432
3769	591988	664220
3770	592099	664011
3771	592214	663807
3772	592329	663603
3773	592441	663395
3774	592569	663206
3775	592681	663000
3776	592817	662819
3777	592950	662635
3778	593070	662437
3779	593168	662214
3780	593301	662031
3781	593447	661862
3782	593576	661673
3783	593702	661482
3784	593827	661290
3785	593953	661099
3786	594059	660885
3787	594175	660683
3788	594328	660521
3789	594465	660342
3790	594588	660148
3791	594708	659950
3792	594833	659758
3793	594965	659574
3794	595082	659372
3795	595193	659166
3796	595293	658946
3797	595429	658766
3798	595574	658597
3799	595698	658403
3800	595832	658221
3801	595962	658035
3802	596094	657850
3803	596204	657642
3804	596336	657458
3805	596462	657268
3806	596588	657078
3807	596688	656858
3808	596796	656648
3809	596922	656458
3810	597046	656265
3811	597163	656064
3812	597293	655879
3813	597399	655666
3814	597535	655488
3815	597662	655298
3816	597764	655082
3817	597876	654876
3818	598007	654691
3819	598128	654496
3820	598246	654297
3821	598364	654098
3822	598489	653907
3823	598613	653716
3824	598727	653513
3825	598847	653316
3826	598987	653142
3827	599103	652941
3828	599231	652753
3829	599344	652549
3830	599489	652380
3831	599600	652175
3832	599711	651968
3833	599858	651802
3834	599997	651626
3835	600125	651439
3836	600262	651261
3837	600401	651086
3838	600518	650887
3839	600657	650712
3840	600791	650531
3841	600940	650367
3842	601056	650167
3843	601178	649973
3844	601296	649776
3845	601411	649574
3846	601517	649363
3847	601631	649161
3848	601746	648960
3849	601876	648776
3850	602012	648597
3851	602152	648424
3852	602282	648239
3853	602401	648042
3854	602522	647848
3855	602638	647648
3856	602752	647446
3857	602858	647237
3858	602970	647032
3859	603098	646846
3860	603224	646657
3861	603337	646455
3862	603465	646269
3863	603585	646074
3864	603710	645883
3865	603863	645724
3866	603976	645522
3867	604087	645317
3868	604215	645132
3869	604333	644935
3870	604456	644743
3871	604569	644540
3872	604687	644344
3873	604803	644145
3874	604929	643956
3875	605042	643755
3876	605169	643567
3877	605301	643386
3878	605445	643217
3879	605565	643023
3880	605706	642850
3881	605858	642690
3882	606017	642538
3883	606151	642358
3884	606301	642195
3885	606447	642028
3886	606567	641835
3887	606690	641644
3888	606821	641460
3889	606942	641268
3890	607071	641083
3891	607206	640905
3892	607328	640713
3893	607450	640521
3894	607580	640338
3895	607705	640149
3896	607822	639952
3897	607954	639771
3898	608079	639582
3899	608213	639403
3900	608356	639234
3901	608467	639031
3902	608588	638838
3903	608710	638646
3904	608855	638480
3905	608970	638281
3906	609116	638114
3907	609244	637929
3908	609379	637752
3909	609509	637569
3910	609632	637378
3911	609763	637196
3912	609884	637004
3913	610005	636811
3914	610122	636616
3915	610237	636417
3916	610350	636216
3917	610480	636034
3918	610622	635864
3919	610774	635703
3920	610921	635539
3921	611058	635363
3922	611173	635165
3923	611294	634973
3924	611407	634773
3925	611535	634589
3926	611664	634405
3927	611799	634227
3928	611905	634020
3929	612018	633820
3930	612120	633609
3931	612263	633440
3932	612386	633251
3933	612503	633055
3934	612611	632849
3935	612764	632691
3936	612881	632495
3937	612999	632302
3938	613098	632087
3939	613224	631901
3940	613339	631703
3941	613470	631522
3942	613602	631343
3943	613731	631160
3944	613858	630975
3945	613990	630795
3946	614103	630595
3947	614226	630407
3948	614338	630206
3949	614469	630025
3950	614600	629845
3951	614721	629653
3952	614819	629439
3953	614939	629247
3954	615066	629062
3955	615189	628874
3956	615324	628697
3957	615437	628499
3958	615535	628284
3959	615638	628075
3960	615787	627913
3961	615893	627707
3962	615999	627501
3963	616116	627307
3964	616225	627104
3965	616335	626903
3966	616457	626713
3967	616579	626524
3968	616704	626337
3969	616827	626150
3970	616930	625941
3971	617050	625749
3972	617144	625532
3973	617283	625360
3974	617382	625147
3975	617500	624955
3976	617604	624747
3977	617725	624557
3978	617863	624385
3979	617972	624183
3980	618122	624023
3981	618287	623877
3982	618412	623691
3983	618546	623515
3984	618671	623328
3985	618831	623179
3986	618963	623000
3987	619115	622841
3988	619223	622638
3989	619347	622451
3990	619442	622236
3991	619565	622048
3992	619705	621878
3993	619847	621709
3994	619972	621523
3995	620103	621344
3996	620214	621145
3997	620336	620956
3998	620477	620788
3999	620603	620603
4000	620703	620392
4001	620819	620199
4002	620941	620010
4003	621053	619812
4004	621190	619639
4005	621328	619467
4006	621456	619284
4007	621590	619109
4008	621700	618909
4009	621809	618707
4010	621909	618498
4011	622008	618287
4012	622144	618113
4013	622262	617921
4014	622396	617745
4015	622523	617563
4016	622622	617352
4017	622748	617169
4018	622860	616971
4019	622970	616771
4020	623056	616548
4021	623185	616368
4022	623284	616158
4023	623405	615968
4024	623534	615788
4025	623675	615619
4026	623804	615439
4027	623939	615264
4028	624065	615082
4029	624185	614892
4030	624294	614692
4031	624425	614513
4032	624540	614319
4033	624641	614112
4034	624771	613933
4035	624896	613748
4036	625038	613580
4037	625174	613408
4038	625300	613225
4039	625440	613055
4040	625553	612859
4041	625675	612672
4042	625788	612476
4043	625927	612307
4044	626072	612142
4045	626203	611965
4046	626333	611785
4047	626481	611624
4048	626611	611445
4049	626719	611244
4050	626868	611084
4051	626998	610905
4052	627128	610727
4053	627277	610566
4054	627395	610376
4055	627528	610200
4056	627644	610007
4057	627773	609828
4058	627882	609628
4059	628012	609450
4060	628131	609261
4061	628246	609067
4062	628376	608890
4063	628503	608708
4064	628616	608513
4065	628753	608341
4066	628867	608147
4067	628981	607953
4068	629104	607768
4069	629232	607588
4070	629363	607410
4071	629510	607248
4072	629634	607065
4073	629754	606877
4074	629869	606683
4075	630031	606536
4076	630160	606357
4077	630279	606169
4078	630397	605978
4079	630532	605805
4080	630649	605615
4081	630762	605421
4082	630868	605219
4083	630982	605026
4084	631118	604854
4085	631256	604684
4086	631372	604492
4087	631511	604322
4088	631646	604149
4089	631777	603972
4090	631891	603780
4091	632017	603598
4092	632144	603417
4093	632267	603233
4094	632391	603049
4095	632508	602859
4096	632642	602686
4097	632786	602521
4098	632923	602350
4099	633035	602155
4100	633158	601971
4101	633317	601821
4102	633457	601653
4103	633591	601479
4104	633700	601282
4105	633843	601117
4106	633980	600946
4107	634114	600772
4108	634232	600583
4109	634370	600414
4110	634481	600218
4111	634603	600033
4112	634740	599863
4113	634889	599703
4114	635038	599543
4115	635197	599393
4116	635336	599225
4117	635461	599044
4118	635567	598843
4119	635712	598680
4120	635874	598533
4121	636016	598367
4122	636155	598198
4123	636303	598038
4124	636411	597840
4125	636530	597654
4126	636658	597474
4127	636790	597300
4128	636902	597105
4129	637005	596903
4130	637141	596731
4131	637251	596536
4132	637376	596355
4133	637492	596165
4134	637612	595978
4135	637738	595798
4136	637854	595608
4137	637971	595419
4138	638086	595228
4139	638201	595038
4140	638301	594833
4141	638422	594648
4142	638538	594458
4143	638644	594260
4144	638746	594057
4145	638866	593871
4146	638993	593692
4147	639113	593506
4148	639213	593302
4149	639349	593131
4150	639469	592946
4151	639581	592753
4152	639707	592572
4153	639849	592407
4154	639972	592224
4155	640115	592060
4156	640282	591918
4157	640442	591769
4158	640557	591580
4159	640697	591412
4160	640835	591244
4161	640971	591073
4162	641093	590889
4163	641230	590720
4164	641349	590534
4165	641470	590350
4166	641585	590159
4167	641728	589996
4168	641866	589826
4169	641989	589645
4170	642114	589464
4171	642253	589296
4172	642370	589109
4173	642495	588928
4174	642635	588761
4175	642777	588597
4176	642886	588401
4177	643010	588221
4178	643133	588038
4179	643255	587855
4180	643375	587670
4181	643509	587498
4182	643631	587315
4183	643745	587125
4184	643870	586945
4185	644022	586789
4186	644180	586639
4187	644312	586465
4188	644431	586280
4189	644541	586087
4190	644676	585915
4191	644794	585729
4192	644894	585526
4193	644998	585327
4194	645146	585168
4195	645268	584986
4196	645383	584797
4197	645514	584622
4198	645630	584434
4199	645744	584245
4200	645850	584048
4201	645990	583881
4202	646108	583695
4203	646241	583523
4204	646382	583358
4205	646501	583173
4206	646631	582998
4207	646777	582837
4208	646885	582642
4209	647027	582478
4210	647155	582301
4211	647267	582110
4212	647387	581926
4213	647509	581744
4214	647643	581573
4215	647787	581410
4216	647910	581229
4217	648016	581033
4218	648140	580853
4219	648263	580672
4220	648381	580486
4221	648487	580290
4222	648618	580116
4223	648727	579923
4224	648860	579751
4225	648981	579568
4226	649113	579395
4227	649227	579206
4228	649337	579013
4229	649460	578833
4230	649598	578665
4231	649736	578499
4232	649875	578332
4233	650001	578154
4234	650134	577982
4235	650263	577807
4236	650376	577617
4237	650498	577436
4238	650611	577246
4239	650728	577060
4240	650895	576919
4241	651010	576732
4242	651149	576566
4243	651299	576409
4244	651414	576222
4245	651538	576042
4246	651675	575874
4247	651802	575697
4248	651915	575508
4249	652022	575313
4250	652128	575119
4251	652261	574947
4252	652374	574758
4253	652498	574579
4254	652636	574412
4255	652736	574211
4256	652865	574037
4257	653005	573871
4258	653132	573695
4259	653257	573516
4260	653393	573348
4261	653537	573186
4262	653663	573009
4263	653779	572823
4264	653891	572634
4265	654024	572462
4266	654145	572281
4267	654274	572106
4268	654379	571911
4269	654491	571722
4270	654610	571539
4271	654743	571368
4272	654867	571189
4273	655009	571025
4274	655118	570834
4275	655239	570652
4276	655357	570469
4277	655483	570292
4278	655604	570111
4279	655727	569930
4280	655854	569755
4281	655959	569560
4282	656082	569380
4283	656197	569194
4284	656328	569022
4285	656457	568847
4286	656583	568671
4287	656722	568506
4288	656857	568336
4289	656979	568157
4290	657122	567995
4291	657243	567814
4292	657374	567641
4293	657498	567463
4294	657649	567308
4295	657784	567139
4296	657900	566954
4297	658023	566776
4298	658125	566579
4299	658231	566385
4300	658323	566180
4301	658467	566018
4302	658586	565836
4303	658723	565669
4304	658853	565496
4305	658957	565301
4306	659092	565133
4307	659204	564944
4308	659360	564794
4309	659498	564628
4310	659611	564441
4311	659741	564268
4312	659855	564082
4313	660003	563925
4314	660118	563739
4315	660225	563547
4316	660346	563366
4317	660478	563196
4318	660621	563035
4319	660756	562866
4320	660863	562674
4321	660995	562504
4322	661116	562323
4323	661227	562135
4324	661364	561968
4325	661485	561788
4326	661611	561612
4327	661741	561440
4328	661868	561266
4329	662018	561110
4330	662133	560925
4331	662253	560744
4332	662378	560567
4333	662514	560401
4334	662696	560273
4335	662850	560120
4336	662988	559955
4337	663124	559788
4338	663249	559611
4339	663398	559456
4340	663531	559286
4341	663655	559108
4342	663783	558935
4343	663923	558771
4344	664052	558598
4345	664155	558403
4346	664272	558221
4347	664407	558053
4348	664527	557872
4349	664631	557679
4350	664745	557493
4351	664899	557342
4352	665042	557181
4353	665158	556997
4354	665258	556800
4355	665375	556617
4356	665475	556420
4357	665589	556236
4358	665707	556054
4359	665831	555877
4360	665936	555685
4361	666042	555493
4362	666186	555333
4363	666325	555169
4364	666448	554991
4365	666583	554824
4366	666698	554640
4367	666821	554463
4368	666951	554291
4369	667056	554099
4370	667154	553901
4371	667278	553725
4372	667407	553552
4373	667540	553384
4374	667670	553212
4375	667787	553030
4376	667928	552868
4377	668053	552692
4378	668184	552522
4379	668292	552333
4380	668419	552159
4381	668522	551965
4382	668638	551782
4383	668768	551611
4384	668888	551432
4385	668997	551244
4386	669120	551067
4387	669243	550890
4388	669366	550713
4389	669516	550558
4390	669623	550369
4391	669756	550200
4392	669881	550025
4393	670016	549858
4394	670147	549688
4395	670269	549511
4396	670376	549321
4397	670490	549137
4398	670612	548960
4399	670741	548788
4400	670851	548601
4401	670965	548417
4402	671086	548239
4403	671202	548056
4404	671327	547882
4405	671492	547740
4406	671615	547563
4407	671726	547377
4408	671840	547194
4409	671953	547009
4410	672105	546857
4411	672229	546681
4412	672358	546510
4413	672489	546340
4414	672615	546166
4415	672733	545986
4416	672865	545817
4417	673002	545652
4418	673100	545457
4419	673222	545280
4420	673320	545083
4421	673472	544930
4422	673598	544757
4423	673702	544566
4424	673833	544396
4425	673959	544223
4426	674083	544048
4427	674212	543876
4428	674342	543707
4429	674478	543541
4430	674585	543352
4431	674698	543169
4432	674801	542976
4433	674920	542797
4434	675037	542617
4435	675166	542446
4436	675286	542268
4437	675429	542109
4438	675524	541911
4439	675641	541730
4440	675755	541547
4441	675897	541387
4442	676030	541219
4443	676155	541046
4444	676283	540874
4445	676416	540707
4446	676536	540529
4447	676643	540341
4448	676759	540160
4449	676884	539986
4450	677033	539832
4451	677177	539673
4452	677297	539495
4453	677428	539326
4454	677569	539166
4455	677681	538981
4456	677793	538797
4457	677925	538630
4458	678036	538444
4459	678168	538277
4460	678293	538103
4461	678415	537927
4462	678543	537756
4463	678695	537604
4464	678797	537412
4465	678936	537251
4466	679074	537087
4467	679200	536915
4468	679312	536731
4469	679449	536567
4470	679565	536386
4471	679688	536212
4472	679813	536038
4473	679938	535865
4474	680041	535675
4475	680153	535491
4476	680274	535315
4477	680415	535154
4478	680548	534987
4479	680647	534794
4480	680781	534628
4481	680924	534469
4482	681039	534288
4483	681168	534118
4484	681338	533980
4485	681487	533827
4486	681594	533639
4487	681719	533467
4488	681835	533286
4489	681955	533110
4490	682061	532922
4491	682187	532749
4492	682293	532562
4493	682419	532390
4494	682533	532209
4495	682648	532028
4496	682765	531849
4497	682893	531679
4498	683009	531499
4499	683132	531325
4500	683248	531145
4501	683369	530969
4502	683491	530795
4503	683632	530635
4504	683744	530452
4505	683869	530280
4506	683984	530099
4507	684117	529933
4508	684233	529753
4509	684342	529568
4510	684456	529387
4511	684586	529219
4512	684705	529042
4513	684821	528862
4514	684947	528691
